time,money,total_asset,market_value,profit,profit_ratio
2014-05-16,7.799899999978152,959411.6298999999,959403.83,-40588.37010000006,-0.040588370100000055
2014-05-19,7.799899999978152,959411.6298999999,959403.83,-40588.37010000006,-0.040588370100000055
2014-05-20,7.799899999978152,956857.7599,956849.96,-43142.240100000054,-0.043142240100000055
2014-05-21,7.799899999978152,964519.3698999999,964511.57,-35480.63010000007,-0.03548063010000007
2014-05-22,7.799899999978152,969627.1099,969619.31,-30372.89009999996,-0.03037289009999996
2014-05-23,7.799899999978152,985801.6198999999,985793.82,-14198.380100000068,-0.014198380100000067
2014-05-26,7.799899999978152,985801.6198999999,985793.82,-14198.380100000068,-0.014198380100000067
2014-05-27,7.799899999978152,985801.6198999999,985793.82,-14198.380100000068,-0.014198380100000067
2014-05-28,7.799899999978152,987504.1999,987496.4,-12495.800099999993,-0.012495800099999992
2014-05-29,7.799899999978152,978991.2999,978983.5,-21008.700100000016,-0.021008700100000017
2014-05-30,7.799899999978152,978991.2999,978983.5,-21008.700100000016,-0.021008700100000017
2014-06-03,7.799899999978152,979842.5899,979834.79,-20157.41009999998,-0.020157410099999978
2014-06-04,7.799899999978152,964519.3698999999,964511.57,-35480.63010000007,-0.03548063010000007
2014-06-05,7.799899999978152,973032.2699,973024.47,-26967.730100000044,-0.026967730100000045
2014-06-06,7.799899999978152,968775.8199,968768.02,-31224.180099999998,-0.0312241801
2014-06-09,7.799899999978152,977288.7199,977280.92,-22711.280099999974,-0.022711280099999974
2014-06-10,7.799899999978152,1000273.5499,1000265.75,273.5498999999836,0.0002735498999999836
2014-06-11,7.799899999978152,1002827.4199,1002819.62,2827.419899999979,0.002827419899999979
2014-06-12,13628.439899999978,1005543.7799000001,991915.3400000001,5543.779900000081,0.005543779900000082
2014-06-13,13628.439899999978,1047426.9198999999,1033798.4799999999,47426.91989999986,0.047426919899999864
2014-06-16,13628.439899999978,1048448.4599000001,1034820.0200000001,48448.45990000013,0.04844845990000013
2014-06-17,13628.439899999978,1039254.5998999999,1025626.1599999999,39254.599899999914,0.039254599899999916
2014-06-18,13628.439899999978,1020866.8798999999,1007238.44,20866.87989999994,0.02086687989999994
2014-06-19,13628.439899999978,1012694.5598999999,999066.1199999999,12694.559899999877,0.012694559899999876
2014-06-20,13628.439899999978,1019845.3398999999,1006216.8999999999,19845.339899999904,0.019845339899999904
2014-06-23,13628.439899999978,1011673.0199,998044.58,11673.019899999956,0.011673019899999956
2014-06-24,13628.439899999978,1014737.6399000001,1001109.2000000001,14737.639900000067,0.014737639900000068
2014-06-25,13628.439899999978,1011673.0199,998044.58,11673.019899999956,0.011673019899999956
2014-06-26,13628.439899999978,1016780.7199,1003152.28,16780.719900000026,0.016780719900000025
2014-06-27,13628.439899999978,1016780.7199,1003152.28,16780.719900000026,0.016780719900000025
2014-06-30,13628.439899999978,1025974.5799,1012346.14,25974.57990000001,0.025974579900000013
2014-07-01,13628.439899999978,1020866.8798999999,1007238.44,20866.87989999994,0.02086687989999994
2014-07-02,13628.439899999978,1023931.4999,1010303.06,23931.499900000053,0.023931499900000052
2014-07-03,13628.439899999978,1031082.2799000001,1017453.8400000001,31082.27990000008,0.031082279900000082
2014-07-04,13628.439899999978,1025974.5799,1012346.14,25974.57990000001,0.025974579900000013
2014-07-07,13628.439899999978,1020866.8798999999,1007238.44,20866.87989999994,0.02086687989999994
2014-07-08,13628.439899999978,1028017.6599,1014389.22,28017.65989999997,0.02801765989999997
2014-07-09,13628.439899999978,999414.5399000001,985786.1000000001,-585.4600999999093,-0.0005854600999999093
2014-07-10,13628.439899999978,1001457.6198999999,987829.1799999999,1457.6198999999324,0.0014576198999999323
2014-07-11,13628.439899999978,1001457.6198999999,987829.1799999999,1457.6198999999324,0.0014576198999999323
2014-07-14,13628.439899999978,1006565.3199000001,992936.8800000001,6565.319900000119,0.006565319900000119
2014-07-16,13628.439899999978,995328.3798999999,981699.94,-4671.620100000058,-0.004671620100000058
2014-07-17,13628.439899999978,993285.2999,979656.86,-6714.700100000016,-0.006714700100000017
2014-07-18,13628.439899999978,994306.8398999999,980678.3999999999,-5693.160100000096,-0.005693160100000096
2014-07-21,13628.439899999978,989199.1399000001,975570.7000000001,-10800.860099999933,-0.010800860099999933
2014-07-22,13628.439899999978,1007586.8599,993958.42,7586.8599000000395,0.007586859900000039
2014-07-23,13628.439899999978,1010651.4798999999,997023.0399999999,10651.479899999918,0.010651479899999918
2014-07-24,13628.439899999978,1051513.0799,1037884.64,51513.07990000001,0.05151307990000001
2014-07-25,13628.439899999978,1057642.3199,1044013.8800000001,57642.3199,0.0576423199
2014-07-28,13628.439899999978,1114848.5598999998,1101220.1199999999,114848.55989999976,0.11484855989999976
2014-07-29,13628.439899999978,1118934.7199,1105306.28,118934.71989999991,0.1189347198999999
2014-07-30,13628.439899999978,1111783.9398999999,1098155.5,111783.93989999988,0.11178393989999988
2014-07-31,13628.439899999978,1124042.4198999999,1110413.98,124042.41989999986,0.12404241989999987
2014-08-01,13628.439899999978,1106676.2398999997,1093047.7999999998,106676.2398999997,0.10667623989999969
2014-08-04,13628.439899999978,1130171.6598999999,1116543.22,130171.65989999985,0.13017165989999985
2014-08-05,13628.439899999978,1118934.7199,1105306.28,118934.71989999991,0.1189347198999999
2014-08-06,13628.439899999978,1101568.5399,1087940.1,101568.53989999997,0.10156853989999998
2014-08-07,13628.439899999978,1086245.4398999999,1072617.0,86245.43989999988,0.08624543989999989
2014-08-08,13628.439899999978,1090331.5998999998,1076703.16,90331.5998999998,0.0903315998999998
2014-08-11,13628.439899999978,1107697.7799,1094069.34,107697.77989999996,0.10769777989999997
2014-08-12,13628.439899999978,1096460.8398999998,1082832.4,96460.83989999979,0.09646083989999979
2014-08-13,13628.439899999978,1101568.5399,1087940.1,101568.53989999997,0.10156853989999998
2014-08-14,13628.439899999978,1090331.5998999998,1076703.16,90331.5998999998,0.0903315998999998
2014-08-15,13628.439899999978,1094417.7599,1080789.32,94417.75989999995,0.09441775989999994
2014-08-18,13628.439899999978,1101568.5399,1087940.1,101568.53989999997,0.10156853989999998
2014-08-19,13628.439899999978,1094417.7599,1080789.32,94417.75989999995,0.09441775989999994
2014-08-20,13628.439899999978,1083180.8199,1069552.3800000001,83180.8199,0.08318081990000001
2014-08-21,13628.439899999978,1069900.7998999998,1056272.3599999999,69900.79989999975,0.06990079989999975
2014-08-22,13628.439899999978,1070922.3398999998,1057293.9,70922.33989999979,0.07092233989999978
